City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,troitskiy,57.0603,63.7481,285.6,68,61,1.91,RU,1693109418
365,kolokani,13.5728,-8.0339,294.48,92,100,5.22,ML,1693109418
366,saipan,15.1355,145.701,304.54,74,75,9.77,MP,1693109255
367,salalah,17.0151,54.0924,299.2,94,100,2.57,OM,1693109419
368,mahajanga,-15.7167,46.3167,295.79,65,0,4.65,MG,1693109420
369,brisas de zicatela,15.8369,-97.0419,301.44,61,75,1.54,MX,1693109420
370,keflavik,64.0049,-22.5624,283.39,87,100,3.6,IS,1693109245
371,lublin,51.0,23.0,291.92,89,78,2.32,PL,1693109409
372,keelung,25.1283,121.7419,308.09,68,52,3.45,TW,1693109176
373,alice springs,-23.7,133.8833,297.9,11,0,5.66,AU,1693109421
374,lebu,-37.6167,-73.65,280.03,76,0,1.49,CL,1693109421
375,kostanay,53.1667,63.5833,286.31,67,0,3.0,KZ,1693109422
376,boysun,38.2061,67.1986,297.63,34,83,2.9,UZ,1693109422
377,prince albert,53.2001,-105.7677,290.74,61,0,2.57,CA,1693109423
378,meadow lake,34.8014,-106.5436,296.99,70,68,3.34,US,1693109423
379,akureyri,65.6835,-18.0878,284.63,96,100,2.13,IS,1693109423
380,winnemucca,40.973,-117.7357,295.18,18,0,2.57,US,1693109424
381,manturovo,58.3353,44.7619,282.11,81,100,2.88,RU,1693109424
382,leua,48.2156,18.6071,291.03,95,2,1.0,SK,1693109425
383,ciudad lazaro cardenas,17.9583,-102.2,299.84,84,54,0.55,MX,1693109425
384,nikolayevsk-on-amure,53.1406,140.73,294.56,35,94,2.11,RU,1693109425
385,qingquan,30.4511,115.2559,298.9,92,100,0.76,CN,1693109426
386,morehead city,34.7229,-76.726,301.17,85,0,5.66,US,1693109427
387,sao miguel do araguaia,-13.275,-50.1628,300.23,53,85,1.76,BR,1693109427
388,candido de abreu,-24.5669,-51.3333,284.35,91,52,1.52,BR,1693109427
389,grand falls-windsor,48.9332,-55.6649,287.87,86,100,3.74,CA,1693109428
390,camocim,-2.9022,-40.8411,296.9,93,11,3.18,BR,1693109428
391,vodnyy,63.5046,53.4095,279.19,93,100,0.62,RU,1693109428
392,tabou,4.423,-7.3528,297.47,91,92,3.55,CI,1693109429
393,new norfolk,-42.7826,147.0587,286.32,34,0,0.78,AU,1693109429
394,ilomantsi,62.6716,30.9328,283.12,80,77,1.2,FI,1693109429
395,mwinilunga,-11.7358,24.4293,289.75,26,3,1.86,ZM,1693109430
396,moose jaw,50.4001,-105.5344,296.45,38,35,1.92,CA,1693109430
397,vilyuchinsk,52.9306,158.4028,295.3,59,76,0.47,RU,1693109430
398,energodar,47.4987,34.6574,294.91,58,9,4.1,UA,1693109430
399,port hedland,-20.3167,118.5667,304.18,9,0,8.23,AU,1693109431
400,mawlamyinegyunn,16.3833,95.2667,302.06,75,97,4.6,MM,1693109431
401,quang ngai,15.1167,108.8,309.95,42,100,0.62,VN,1693109161
402,lazaro cardenas,17.9583,-102.2,299.84,84,54,0.55,MX,1693109432
403,robore,-18.3333,-59.75,291.28,34,69,1.18,BO,1693109432
404,prainha,-1.8,-53.48,298.56,60,41,0.97,BR,1693109433
405,progreso,21.2833,-89.6667,299.32,88,99,2.06,MX,1693109433
406,camana,-16.6228,-72.7111,290.54,84,71,2.6,PE,1693109433
407,kourou,5.1552,-52.6478,298.18,84,42,3.37,GF,1693109235
408,naze,28.3667,129.4833,299.7,79,26,5.25,JP,1693109322
409,coari,-4.085,-63.1414,299.93,49,17,1.47,BR,1693109434
410,sompeta,18.9333,84.6,304.37,64,67,1.53,IN,1693109434
411,karratha,-20.7377,116.8463,302.23,16,0,8.21,AU,1693109435
412,sihanoukville,10.6093,103.5296,304.12,74,40,6.17,KH,1693109317
413,guadalupe y calvo,26.1,-106.9667,288.22,66,60,2.47,MX,1693109435
414,kanniyakumari,8.0833,77.5667,301.81,75,11,6.69,IN,1693109314
415,ponta delgada,37.7333,-25.6667,295.55,78,75,6.69,PT,1693109436
416,waat,51.1454,6.4958,288.65,90,56,0.45,DE,1693109437
417,walvis bay,-22.9575,14.5053,285.35,80,0,3.54,NA,1693109437
418,st. john's,47.5649,-52.7093,285.81,92,76,0.89,CA,1693109429
419,saint-philippe,-21.3585,55.7679,294.92,79,27,5.38,RE,1693109438
420,vilcun,-38.65,-72.2333,274.79,96,0,1.49,CL,1693109438
421,sychevka,55.8252,34.2736,286.14,94,69,0.9,RU,1693109438
422,plaza huincul,-38.926,-69.2086,276.56,10,0,0.89,AR,1693109439
423,lamu,-2.2717,40.902,298.27,82,0,5.71,KE,1693109439
424,williamsport,41.2412,-77.0011,293.36,90,75,0.0,US,1693109439
425,targuist,34.9377,-4.3186,293.53,60,44,3.23,MA,1693109439
426,itaituba,-4.2761,-55.9836,297.73,69,15,0.18,BR,1693109440
427,al muwayh,22.4333,41.7583,302.89,48,82,2.99,SA,1693109440
428,kijang,35.2442,129.2139,300.56,73,74,6.54,KR,1693109440
429,el calafate,-50.3408,-72.2768,275.24,88,62,1.31,AR,1693109441
430,ryl'sk,51.5655,34.6822,291.18,64,46,1.53,RU,1693109441
431,adrar,20.5022,-10.0711,305.15,12,38,4.33,MR,1693109441
432,touros,-5.1989,-35.4608,298.36,87,75,4.63,BR,1693109442
433,fremont,37.5483,-121.9886,294.64,83,0,5.14,US,1693109181
434,bacchus marsh,-37.6727,144.4383,291.47,63,100,0.89,AU,1693109442
435,gisborne,-38.6533,178.0042,286.45,71,73,4.45,NZ,1693109443
436,bereznik,62.8551,42.7072,281.09,94,100,4.62,RU,1693109443
437,at taj,24.2049,23.2857,303.2,19,0,3.27,LY,1693109443
438,coahuayana de hidalgo,18.7,-103.6583,299.36,85,100,0.44,MX,1693109443
439,gadzhiyevo,69.2551,33.3362,282.6,87,100,6.47,RU,1693109444
440,aliwal north,-30.6937,26.7114,274.18,73,0,2.35,ZA,1693109444
441,high springs,29.8269,-82.5968,300.03,88,46,3.03,US,1693109444
442,canela,-29.3656,-50.8156,275.74,84,73,0.83,BR,1693109445
443,remire-montjoly,4.9167,-52.2667,298.17,94,0,0.0,GF,1693109445
444,zaozersk,69.4005,32.4476,282.61,86,100,4.1,RU,1693109445
445,taltal,-25.4,-70.4833,289.66,69,7,1.45,CL,1693109445
446,zaragoza,41.6561,-0.8773,292.6,53,20,10.29,ES,1693109446
447,coquimbo,-29.9533,-71.3436,287.84,64,2,2.5,CL,1693109446
448,luderitz,-26.6481,15.1594,289.1,40,0,4.3,NA,1693109446
449,hammerfest,70.6634,23.6821,280.4,93,75,1.03,NO,1693109447
450,douliu,23.7094,120.5433,306.18,65,46,1.34,TW,1693109300
451,howard springs,-12.497,131.047,306.1,35,65,4.53,AU,1693109448
452,khandyga,62.6667,135.6,288.66,65,96,0.56,RU,1693109449
453,kulebaki,55.4133,42.5325,285.64,86,48,2.12,RU,1693109449
454,labuan,5.2767,115.2417,301.59,73,97,4.5,MY,1693109449
455,visakhapatnam,17.69,83.2093,304.26,61,60,3.19,IN,1693109250
456,alappakkam,11.6,79.7333,303.48,62,100,3.61,IN,1693109450
457,tazovsky,67.4667,78.7,282.99,75,99,5.12,RU,1693109450
458,opuwo,-18.0607,13.84,289.86,22,2,2.76,NA,1693109452
459,hastings,50.8552,0.5729,285.81,48,27,4.76,GB,1693109156
460,paphos,34.7667,32.4167,297.03,78,40,2.06,CY,1693109452
461,chegutu,-18.1302,30.1407,290.9,32,0,4.56,ZW,1693109453
462,spasskoye,44.6108,132.7969,295.06,77,49,3.0,RU,1693109453
463,beidaihehaibin,39.8222,119.5181,297.6,59,100,4.02,CN,1693109282
464,belomorsk,64.5232,34.7668,283.24,85,88,2.75,RU,1693109454
465,lumberton,34.6182,-79.0086,297.84,100,0,1.54,US,1693109454
466,pitimbu,-7.4706,-34.8086,297.48,90,7,3.75,BR,1693109455
467,puerto penasco,31.3167,-113.5333,305.88,71,5,3.52,MX,1693109455
468,zaysan,47.4667,84.8667,302.33,20,100,1.52,KZ,1693109455
469,sarangani,5.4033,125.4636,301.61,75,16,7.03,PH,1693109456
470,aljezur,37.3191,-8.8033,290.51,83,67,6.72,PT,1693109456
471,amga,60.8953,131.9608,295.31,45,50,1.22,RU,1693109456
472,valparaiso,-33.0393,-71.6273,283.95,71,0,0.0,CL,1693109457
473,ola,59.5833,151.2833,293.23,75,54,3.89,RU,1693109457
474,sosnovo-ozerskoye,52.5249,111.5418,293.71,45,20,3.0,RU,1693109458
475,hashtrud,37.4779,47.0508,289.01,70,2,2.47,IR,1693109458
476,kailua-kona,19.6406,-155.9956,301.13,72,75,3.09,US,1693109459
477,midvagur,62.0511,-7.1939,281.61,93,100,2.57,FO,1693109459
478,hithadhoo,-0.6,73.0833,301.16,75,85,2.92,MV,1693109460
479,newman,37.3138,-121.0208,300.53,64,0,0.45,US,1693109461
480,robertsport,6.7533,-11.3686,298.56,86,100,1.78,LR,1693109461
481,kintinku,-5.8833,35.2333,292.42,70,1,1.16,TZ,1693109462
482,la libertad,-2.2333,-80.9,295.61,81,52,4.49,EC,1693109463
483,sittwe,20.15,92.9,299.57,91,100,5.71,MM,1693109463
484,kirikkale,39.8333,33.75,286.37,60,0,2.08,TR,1693109464
485,uzgen,40.7699,73.3007,295.31,26,39,5.04,KG,1693109464
486,lubango,-14.9172,13.4925,288.78,53,0,3.48,AO,1693109465
487,port shepstone,-30.7414,30.455,288.0,47,6,7.18,ZA,1693109377
488,keetmanshoop,-26.5833,18.1333,280.27,28,0,6.51,NA,1693109465
489,healesville,-37.65,145.5167,293.49,79,100,0.69,AU,1693109466
490,greenville,35.6127,-77.3663,300.12,89,0,2.06,US,1693109466
491,chivhu,-19.0211,30.8922,284.14,90,1,5.65,ZW,1693109466
492,terespol,52.0755,23.6161,292.39,85,85,0.94,PL,1693109466
493,xinxiang,35.3089,113.8672,291.71,93,100,6.25,CN,1693109467
494,cole harbour,44.6724,-63.4751,292.81,97,100,1.34,CA,1693109467
495,belousovka,50.1339,82.5239,295.62,60,100,2.0,KZ,1693109467
496,veraval,20.9,70.3667,300.26,78,97,5.82,IN,1693109468
497,sola,-13.8833,167.55,297.62,73,54,10.25,VU,1693109468
498,san-pedro,4.7485,-6.6363,297.05,93,99,2.82,CI,1693109468
499,kone,-21.0595,164.8658,296.2,51,99,4.19,NC,1693109469
500,quesnel,52.9999,-122.5029,291.43,58,0,1.53,CA,1693109469
501,aripuana,-9.1667,-60.6333,295.56,93,56,1.23,BR,1693109469
502,malpica,43.3228,-8.8105,290.56,74,34,4.14,ES,1693109470
503,mykhaylivka,47.2724,35.2224,294.37,64,36,2.92,UA,1693109470
504,fonte boa,-2.4959,-66.2662,300.21,59,73,0.74,BR,1693109470
505,nagqu,31.5,92.0,283.47,67,49,2.98,CN,1693109261
506,klyuchi,52.2667,79.1667,293.06,56,100,5.11,RU,1693109471
507,sumperk,49.9653,16.9706,291.34,97,93,1.1,CZ,1693109471
508,hwange,-18.3693,26.5019,293.07,26,1,2.33,ZW,1693109471
509,ar ruways,24.1103,52.7306,306.59,65,100,2.88,AE,1693109472
510,shingu,33.7333,135.9833,302.24,69,25,3.54,JP,1693109472
511,dali,25.7,100.1833,294.93,76,100,1.94,CN,1693109472
512,tamanrasset,22.785,5.5228,296.1,60,40,1.03,DZ,1693109472
513,yamba,-5.9,22.3,294.19,83,57,0.98,CD,1693109473
514,labrador city,52.9463,-66.9114,278.93,81,75,1.97,CA,1693109473
515,tuy hoa,13.0833,109.3,307.8,46,63,7.54,VN,1693109474
516,karatuzskoye,53.6072,92.8667,296.31,63,51,1.55,RU,1693109474
517,pfullendorf,47.9167,9.25,288.43,100,100,1.62,DE,1693109475
518,meybod,32.2501,54.0166,300.16,38,1,7.79,IR,1693109475
519,richards bay,-28.783,32.0377,289.07,52,0,5.96,ZA,1693109476
520,horta,38.5333,-28.6333,295.38,86,50,7.6,PT,1693109476
521,tralee,52.2704,-9.7026,286.25,96,100,2.83,IE,1693109477
522,cheremukhovo,60.3484,59.9851,282.76,75,100,0.45,RU,1693109477
523,nova vicosa,-17.8919,-39.3719,295.9,89,100,7.11,BR,1693109477
524,pindobacu,-10.7417,-40.3608,295.0,40,0,1.41,BR,1693109478
525,i-n-salah,27.1935,2.4607,306.28,25,95,3.92,DZ,1693109478
526,la ronge,55.1001,-105.2842,289.48,69,0,3.17,CA,1693109478
527,taroa,8.7058,171.2275,301.7,72,66,6.72,MH,1693109479
528,namtsy,62.7161,129.6658,297.02,42,52,1.98,RU,1693109479
529,bryne,58.7354,5.6477,285.92,98,40,1.54,NO,1693109479
530,barra de santo antonio,-9.4047,-35.5072,296.75,96,11,4.02,BR,1693109479
531,labytnangi,66.6572,66.4183,280.53,81,100,4.46,RU,1693109480
532,serov,59.6033,60.5787,283.79,70,95,1.33,RU,1693109480
533,ashburton,-37.8626,145.0794,291.43,65,100,0.89,AU,1693109481
534,musan-up,42.2261,129.2078,296.43,64,100,0.87,KP,1693109481
535,hede,33.7681,120.2517,298.7,73,100,6.96,CN,1693109290
536,berdigestyakh,62.0989,126.6992,297.91,44,22,2.35,RU,1693109482
537,nuriootpa,-34.4833,139.0,289.8,60,49,2.25,AU,1693109482
538,bayanhongor,46.7167,100.1167,290.24,33,9,0.32,MN,1693109482
539,nuku'alofa,-21.1333,-175.2,294.2,67,94,9.4,TO,1693109482
540,lubao,14.9167,120.55,301.78,76,100,6.61,PH,1693109483
541,klahanie,47.4312,-122.4365,297.66,55,75,2.57,US,1693109483
542,nosy varika,-20.5833,48.5333,293.2,89,22,1.42,MG,1693109483
543,belawan,3.7755,98.6832,304.31,71,87,0.83,ID,1693109484
544,santana,-0.0583,-51.1817,300.25,83,40,1.54,BR,1693109484
545,caussade,44.1608,1.5391,287.83,95,100,2.78,FR,1693109484
546,flin flon,54.7682,-101.865,289.72,72,0,2.82,CA,1693109485
547,levuka,50.1834,-105.4011,296.07,40,19,1.86,CA,1693109486
548,hinton,53.4001,-117.5857,288.37,63,20,0.85,CA,1693109486
549,hailar,49.2,119.7,294.31,45,9,1.49,CN,1693109343
550,svetlyy,54.675,20.1347,292.02,90,100,2.22,RU,1693109486
551,piti village,13.4626,144.6933,304.18,80,40,6.17,GU,1693109487
552,edewecht,53.1333,7.9833,285.34,97,33,2.78,DE,1693109487
553,shubarshi,48.5872,57.1869,288.6,39,17,6.94,KZ,1693109487
554,boa vista,2.8197,-60.6733,303.14,66,0,2.57,BR,1693109488
555,portland,45.5234,-122.6762,302.14,53,20,2.57,US,1693109488
556,villa rica,33.7321,-84.9191,302.25,92,7,2.03,US,1693109488
557,maracai,-22.6106,-50.6672,287.08,67,97,5.77,BR,1693109489
558,madimba,-10.4,40.3333,298.11,76,70,3.46,TZ,1693109489
559,price,39.5994,-110.8107,294.74,52,0,3.09,US,1693109489
560,weno,7.4515,151.8468,301.16,77,100,2.67,FM,1693109490
561,kualakapuas,-3.0091,114.3876,309.21,35,12,1.5,ID,1693109490
562,lerwick,60.1545,-1.1494,285.15,93,96,3.06,GB,1693109490
563,loa janan,-0.583,117.095,304.5,56,34,3.09,ID,1693109490
564,mar del plata,-38.0023,-57.5575,278.12,87,6,0.89,AR,1693109491
